User_ID,Age,Weight_KG,Height_CM,BMI,Fitness_Goal,Diet_Preference,Experience_Level
8817,24,101,157,41.0,Weight Maintenance,Vegetarian,Advanced
8818,58,54,183,16.1,Weight Maintenance,Vegetarian,Advanced
8819,19,115,196,29.9,Weight Maintenance,Vegetarian,Intermediate
8820,28,122,164,45.4,Weight Maintenance,Non-Vegetarian,Advanced
8821,28,130,178,41.0,Muscle Gain,Vegetarian,Advanced
8822,64,64,186,18.5,Muscle Gain,Non-Vegetarian,Advanced
8823,47,113,198,28.8,Muscle Gain,Vegetarian,Beginner
8824,25,108,192,29.3,Weight Maintenance,Vegetarian,Advanced
8825,38,55,166,20.0,Fat Loss,Non-Vegetarian,Intermediate
8826,21,86,184,25.4,Fat Loss,Non-Vegetarian,Beginner
8827,25,91,166,33.0,Fat Loss,Vegetarian,Intermediate
8828,22,95,174,31.4,Muscle Gain,Vegetarian,Advanced
8829,24,128,196,33.3,Weight Maintenance,Non-Vegetarian,Intermediate
8830,54,70,187,20.0,Muscle Gain,Vegetarian,Beginner
8831,65,89,151,39.0,Fat Loss,Non-Vegetarian,Beginner
8832,31,58,157,23.5,Fat Loss,Vegetarian,Advanced
8833,37,124,194,32.9,Muscle Gain,Vegetarian,Intermediate
8834,49,71,196,18.5,Fat Loss,Non-Vegetarian,Advanced
8835,59,79,191,21.7,Fat Loss,Non-Vegetarian,Beginner
8836,31,97,197,25.0,Fat Loss,Vegetarian,Beginner
8837,56,67,177,21.4,Muscle Gain,Non-Vegetarian,Advanced
8838,40,73,195,19.2,Muscle Gain,Vegetarian,Beginner
8839,47,121,156,49.7,Weight Maintenance,Vegetarian,Intermediate
8840,50,94,193,25.2,Muscle Gain,Non-Vegetarian,Advanced
8841,28,85,163,32.0,Weight Maintenance,Non-Vegetarian,Intermediate
8842,20,55,194,14.6,Weight Maintenance,Vegetarian,Intermediate
8843,53,103,175,33.6,Muscle Gain,Vegetarian,Advanced
8844,56,71,181,21.7,Muscle Gain,Vegetarian,Advanced
8845,20,102,174,33.7,Muscle Gain,Non-Vegetarian,Intermediate
8846,45,53,152,22.9,Fat Loss,Vegetarian,Intermediate
8847,44,55,191,15.1,Fat Loss,Non-Vegetarian,Beginner
8848,41,52,190,14.4,Fat Loss,Vegetarian,Beginner
8849,54,56,178,17.7,Fat Loss,Vegetarian,Advanced
8850,29,93,198,23.7,Fat Loss,Non-Vegetarian,Intermediate
8851,25,81,157,32.9,Muscle Gain,Vegetarian,Advanced
8852,33,69,188,19.5,Muscle Gain,Vegetarian,Intermediate
8853,24,82,158,32.8,Muscle Gain,Non-Vegetarian,Advanced
8854,44,82,188,23.2,Muscle Gain,Non-Vegetarian,Advanced
8855,34,104,162,39.6,Weight Maintenance,Vegetarian,Beginner
8856,54,122,171,41.7,Muscle Gain,Vegetarian,Advanced
8857,37,100,196,26.0,Weight Maintenance,Non-Vegetarian,Advanced
8858,24,85,189,23.8,Fat Loss,Vegetarian,Beginner
8859,19,123,169,43.1,Weight Maintenance,Vegetarian,Advanced
8860,32,100,170,34.6,Muscle Gain,Vegetarian,Intermediate
8861,31,124,156,51.0,Weight Maintenance,Vegetarian,Advanced
8862,47,73,173,24.4,Muscle Gain,Vegetarian,Advanced
8863,41,81,186,23.4,Weight Maintenance,Vegetarian,Intermediate
8864,42,107,164,39.8,Fat Loss,Vegetarian,Advanced
8865,59,108,161,41.7,Weight Maintenance,Vegetarian,Beginner
8866,41,112,177,35.7,Muscle Gain,Vegetarian,Beginner
8867,60,63,154,26.6,Weight Maintenance,Vegetarian,Intermediate
8868,19,91,156,37.4,Muscle Gain,Vegetarian,Intermediate
8869,42,74,156,30.4,Fat Loss,Vegetarian,Beginner
8870,29,61,173,20.4,Fat Loss,Non-Vegetarian,Beginner
8871,29,91,171,31.1,Weight Maintenance,Vegetarian,Intermediate
8872,41,103,154,43.4,Weight Maintenance,Vegetarian,Advanced
8873,31,73,190,20.2,Muscle Gain,Non-Vegetarian,Beginner
8874,34,77,155,32.0,Weight Maintenance,Vegetarian,Beginner
8875,39,96,185,28.0,Fat Loss,Vegetarian,Beginner
8876,29,54,184,15.9,Weight Maintenance,Vegetarian,Beginner
8877,36,119,185,34.8,Muscle Gain,Non-Vegetarian,Intermediate
8878,20,108,188,30.6,Weight Maintenance,Vegetarian,Beginner
8879,25,124,174,41.0,Fat Loss,Non-Vegetarian,Intermediate
8880,33,80,181,24.4,Weight Maintenance,Vegetarian,Intermediate
8881,23,64,181,19.5,Fat Loss,Non-Vegetarian,Intermediate
8882,47,52,161,20.1,Muscle Gain,Vegetarian,Beginner
8883,63,127,166,46.1,Muscle Gain,Non-Vegetarian,Beginner
8884,32,92,195,24.2,Weight Maintenance,Non-Vegetarian,Beginner
8885,43,76,188,21.5,Muscle Gain,Vegetarian,Advanced
8886,27,90,152,39.0,Fat Loss,Non-Vegetarian,Intermediate
8887,28,93,171,31.8,Muscle Gain,Vegetarian,Intermediate
8888,23,113,178,35.7,Muscle Gain,Vegetarian,Beginner
8889,18,84,195,22.1,Muscle Gain,Vegetarian,Beginner
8890,31,103,166,37.4,Weight Maintenance,Vegetarian,Intermediate
8891,65,65,168,23.0,Muscle Gain,Vegetarian,Intermediate
8892,63,117,160,45.7,Muscle Gain,Non-Vegetarian,Advanced
8893,47,73,195,19.2,Weight Maintenance,Non-Vegetarian,Advanced
8894,50,109,151,47.8,Weight Maintenance,Vegetarian,Advanced
8895,57,126,183,37.6,Weight Maintenance,Vegetarian,Intermediate
8896,34,83,192,22.5,Fat Loss,Non-Vegetarian,Advanced
8897,35,113,161,43.6,Muscle Gain,Vegetarian,Advanced
8898,41,62,162,23.6,Muscle Gain,Non-Vegetarian,Advanced
8899,52,84,194,22.3,Fat Loss,Non-Vegetarian,Beginner
8900,29,110,159,43.5,Muscle Gain,Non-Vegetarian,Beginner
8901,42,107,176,34.5,Weight Maintenance,Vegetarian,Intermediate
8902,48,81,178,25.6,Weight Maintenance,Vegetarian,Beginner
8903,65,120,194,31.9,Fat Loss,Vegetarian,Intermediate
8904,57,72,169,25.2,Muscle Gain,Vegetarian,Beginner
8905,46,110,196,28.6,Weight Maintenance,Vegetarian,Advanced
8906,57,82,190,22.7,Muscle Gain,Non-Vegetarian,Beginner
8907,46,129,191,35.4,Weight Maintenance,Non-Vegetarian,Advanced
8908,34,60,166,21.8,Fat Loss,Vegetarian,Beginner
8909,38,92,185,26.9,Fat Loss,Non-Vegetarian,Beginner
8910,32,61,187,17.4,Weight Maintenance,Vegetarian,Beginner
8911,49,52,154,21.9,Fat Loss,Vegetarian,Advanced
8912,64,97,164,36.1,Fat Loss,Vegetarian,Advanced
8913,36,96,193,25.8,Weight Maintenance,Vegetarian,Beginner
8914,62,50,160,19.5,Muscle Gain,Vegetarian,Intermediate
8915,49,60,168,21.3,Fat Loss,Non-Vegetarian,Advanced
8916,25,109,171,37.3,Fat Loss,Non-Vegetarian,Advanced
8917,42,50,189,14.0,Fat Loss,Vegetarian,Advanced
8918,29,106,196,27.6,Fat Loss,Vegetarian,Beginner
8919,51,124,173,41.4,Fat Loss,Vegetarian,Intermediate
8920,51,106,190,29.4,Muscle Gain,Non-Vegetarian,Advanced
8921,63,68,179,21.2,Muscle Gain,Vegetarian,Intermediate
8922,33,89,158,35.7,Fat Loss,Vegetarian,Beginner
8923,26,127,200,31.8,Muscle Gain,Vegetarian,Advanced
8924,18,80,156,32.9,Muscle Gain,Vegetarian,Advanced
8925,60,116,179,36.2,Muscle Gain,Vegetarian,Beginner
8926,65,126,164,46.8,Weight Maintenance,Non-Vegetarian,Advanced
8927,55,103,154,43.4,Fat Loss,Vegetarian,Intermediate
8928,49,120,161,46.3,Weight Maintenance,Non-Vegetarian,Beginner
8929,63,56,188,15.8,Weight Maintenance,Non-Vegetarian,Intermediate
8930,61,90,180,27.8,Fat Loss,Vegetarian,Beginner
8931,60,82,193,22.0,Fat Loss,Vegetarian,Intermediate
8932,39,69,185,20.2,Fat Loss,Vegetarian,Intermediate
8933,33,54,182,16.3,Weight Maintenance,Vegetarian,Intermediate
8934,48,62,165,22.8,Weight Maintenance,Vegetarian,Advanced
8935,27,106,185,31.0,Weight Maintenance,Non-Vegetarian,Intermediate
8936,19,130,177,41.5,Fat Loss,Vegetarian,Beginner
8937,35,63,190,17.5,Muscle Gain,Vegetarian,Beginner
8938,53,115,186,33.2,Fat Loss,Vegetarian,Advanced
8939,60,116,167,41.6,Muscle Gain,Vegetarian,Beginner
8940,56,109,151,47.8,Fat Loss,Vegetarian,Intermediate
8941,38,130,184,38.4,Fat Loss,Vegetarian,Beginner
8942,18,106,171,36.3,Muscle Gain,Non-Vegetarian,Beginner
8943,30,84,161,32.4,Muscle Gain,Vegetarian,Beginner
8944,48,55,180,17.0,Muscle Gain,Vegetarian,Intermediate
8945,28,122,153,52.1,Muscle Gain,Vegetarian,Beginner
8946,61,125,198,31.9,Weight Maintenance,Non-Vegetarian,Intermediate
8947,63,126,187,36.0,Muscle Gain,Vegetarian,Advanced
8948,56,76,164,28.3,Weight Maintenance,Vegetarian,Beginner
8949,58,91,166,33.0,Weight Maintenance,Non-Vegetarian,Beginner
8950,45,88,178,27.8,Fat Loss,Vegetarian,Intermediate
8951,55,97,187,27.7,Muscle Gain,Vegetarian,Intermediate
8952,44,54,187,15.4,Muscle Gain,Vegetarian,Advanced
8953,36,118,197,30.4,Fat Loss,Non-Vegetarian,Advanced
8954,47,98,164,36.4,Weight Maintenance,Non-Vegetarian,Advanced
8955,65,94,196,24.5,Weight Maintenance,Non-Vegetarian,Beginner
8956,42,60,187,17.2,Weight Maintenance,Vegetarian,Advanced
8957,21,67,181,20.5,Muscle Gain,Vegetarian,Advanced
8958,22,119,165,43.7,Muscle Gain,Non-Vegetarian,Beginner
8959,45,63,159,24.9,Fat Loss,Non-Vegetarian,Advanced
8960,54,102,165,37.5,Muscle Gain,Vegetarian,Intermediate
8961,48,102,191,28.0,Weight Maintenance,Vegetarian,Advanced
8962,62,53,196,13.8,Fat Loss,Non-Vegetarian,Intermediate
8963,30,55,152,23.8,Fat Loss,Non-Vegetarian,Advanced
8964,65,106,169,37.1,Fat Loss,Non-Vegetarian,Intermediate
8965,62,123,155,51.2,Fat Loss,Vegetarian,Beginner
8966,49,54,193,14.5,Fat Loss,Vegetarian,Beginner
8967,19,93,159,36.8,Weight Maintenance,Non-Vegetarian,Advanced
8968,28,104,186,30.1,Muscle Gain,Vegetarian,Advanced
8969,28,59,168,20.9,Fat Loss,Vegetarian,Beginner
8970,42,104,181,31.7,Fat Loss,Vegetarian,Beginner
8971,50,62,159,24.5,Fat Loss,Vegetarian,Advanced
8972,29,118,188,33.4,Fat Loss,Vegetarian,Intermediate
8973,57,85,181,25.9,Fat Loss,Non-Vegetarian,Advanced
8974,41,105,180,32.4,Muscle Gain,Vegetarian,Beginner
8975,64,120,175,39.2,Weight Maintenance,Non-Vegetarian,Intermediate
8976,25,119,177,38.0,Fat Loss,Non-Vegetarian,Intermediate
8977,56,116,162,44.2,Weight Maintenance,Vegetarian,Intermediate
8978,31,124,160,48.4,Weight Maintenance,Vegetarian,Advanced
8979,22,69,195,18.1,Muscle Gain,Vegetarian,Advanced
8980,35,68,190,18.8,Muscle Gain,Vegetarian,Intermediate
8981,61,76,177,24.3,Fat Loss,Non-Vegetarian,Advanced
8982,56,111,171,38.0,Muscle Gain,Vegetarian,Beginner
8983,38,61,178,19.3,Muscle Gain,Vegetarian,Advanced
8984,33,70,167,25.1,Muscle Gain,Vegetarian,Beginner
8985,36,115,183,34.3,Weight Maintenance,Non-Vegetarian,Intermediate
8986,62,103,152,44.6,Weight Maintenance,Non-Vegetarian,Beginner
8987,54,119,197,30.7,Muscle Gain,Vegetarian,Beginner
8988,18,68,173,22.7,Fat Loss,Non-Vegetarian,Intermediate
8989,62,126,162,48.0,Weight Maintenance,Vegetarian,Advanced
8990,56,75,169,26.3,Weight Maintenance,Vegetarian,Intermediate
8991,46,76,158,30.4,Weight Maintenance,Vegetarian,Beginner
8992,29,104,171,35.6,Muscle Gain,Vegetarian,Advanced
8993,44,84,157,34.1,Weight Maintenance,Vegetarian,Intermediate
8994,37,81,171,27.7,Weight Maintenance,Vegetarian,Intermediate
8995,54,76,171,26.0,Fat Loss,Vegetarian,Beginner
8996,40,78,159,30.9,Fat Loss,Vegetarian,Beginner
8997,47,80,200,20.0,Fat Loss,Vegetarian,Intermediate
8998,34,118,199,29.8,Weight Maintenance,Vegetarian,Advanced
8999,32,100,161,38.6,Muscle Gain,Vegetarian,Intermediate
9000,33,79,192,21.4,Muscle Gain,Vegetarian,Intermediate
9001,18,114,175,37.2,Muscle Gain,Vegetarian,Intermediate
9002,36,60,189,16.8,Muscle Gain,Vegetarian,Beginner
9003,46,56,196,14.6,Fat Loss,Vegetarian,Beginner
9004,21,116,161,44.8,Fat Loss,Non-Vegetarian,Intermediate
9005,20,74,151,32.5,Weight Maintenance,Non-Vegetarian,Advanced
9006,25,114,200,28.5,Muscle Gain,Non-Vegetarian,Intermediate
9007,57,78,180,24.1,Fat Loss,Vegetarian,Advanced
9008,62,116,191,31.8,Fat Loss,Vegetarian,Advanced
9009,44,50,168,17.7,Muscle Gain,Non-Vegetarian,Advanced
9010,38,56,186,16.2,Weight Maintenance,Vegetarian,Advanced
9011,21,130,152,56.3,Muscle Gain,Non-Vegetarian,Intermediate
9012,55,60,193,16.1,Fat Loss,Non-Vegetarian,Beginner
9013,43,100,154,42.2,Muscle Gain,Vegetarian,Beginner
9014,63,52,192,14.1,Fat Loss,Vegetarian,Advanced
9015,30,57,172,19.3,Muscle Gain,Vegetarian,Advanced
9016,28,52,150,23.1,Muscle Gain,Non-Vegetarian,Beginner
9017,41,122,168,43.2,Muscle Gain,Non-Vegetarian,Intermediate
9018,30,101,197,26.0,Muscle Gain,Non-Vegetarian,Advanced
9019,61,129,189,36.1,Weight Maintenance,Non-Vegetarian,Intermediate
9020,52,74,184,21.9,Muscle Gain,Non-Vegetarian,Beginner
9021,42,87,174,28.7,Muscle Gain,Vegetarian,Advanced
9022,48,103,175,33.6,Weight Maintenance,Non-Vegetarian,Intermediate
9023,39,65,192,17.6,Fat Loss,Non-Vegetarian,Beginner
9024,28,59,161,22.8,Weight Maintenance,Vegetarian,Advanced
9025,18,77,169,27.0,Muscle Gain,Vegetarian,Beginner
9026,40,105,169,36.8,Muscle Gain,Non-Vegetarian,Beginner
9027,23,53,156,21.8,Weight Maintenance,Vegetarian,Beginner
9028,33,72,177,23.0,Muscle Gain,Vegetarian,Beginner
9029,33,108,178,34.1,Fat Loss,Vegetarian,Intermediate
9030,50,94,161,36.3,Weight Maintenance,Vegetarian,Beginner
9031,64,57,186,16.5,Fat Loss,Non-Vegetarian,Intermediate
9032,55,83,181,25.3,Muscle Gain,Vegetarian,Beginner
9033,53,118,173,39.4,Weight Maintenance,Vegetarian,Intermediate
9034,60,97,150,43.1,Weight Maintenance,Vegetarian,Beginner
9035,24,88,168,31.2,Weight Maintenance,Vegetarian,Beginner
9036,27,125,182,37.7,Fat Loss,Vegetarian,Intermediate
9037,25,111,175,36.2,Fat Loss,Vegetarian,Beginner
9038,59,123,158,49.3,Muscle Gain,Non-Vegetarian,Beginner
9039,49,128,170,44.3,Muscle Gain,Non-Vegetarian,Intermediate
9040,45,106,185,31.0,Weight Maintenance,Vegetarian,Advanced
9041,30,52,160,20.3,Fat Loss,Vegetarian,Advanced
9042,37,67,192,18.2,Weight Maintenance,Vegetarian,Beginner
9043,42,118,152,51.1,Fat Loss,Non-Vegetarian,Beginner
9044,44,95,190,26.3,Weight Maintenance,Non-Vegetarian,Beginner
9045,29,97,167,34.8,Fat Loss,Non-Vegetarian,Beginner
9046,48,123,171,42.1,Fat Loss,Vegetarian,Intermediate
9047,51,74,191,20.3,Muscle Gain,Vegetarian,Beginner
9048,55,56,184,16.5,Weight Maintenance,Vegetarian,Beginner
9049,45,111,174,36.7,Weight Maintenance,Vegetarian,Beginner
9050,32,102,169,35.7,Fat Loss,Non-Vegetarian,Advanced
9051,60,117,185,34.2,Muscle Gain,Vegetarian,Beginner
9052,41,101,189,28.3,Weight Maintenance,Vegetarian,Beginner
9053,26,86,176,27.8,Muscle Gain,Non-Vegetarian,Beginner
9054,54,70,180,21.6,Weight Maintenance,Vegetarian,Beginner
9055,51,125,198,31.9,Fat Loss,Vegetarian,Beginner
9056,57,110,186,31.8,Fat Loss,Vegetarian,Beginner
9057,21,67,196,17.4,Fat Loss,Non-Vegetarian,Intermediate
9058,55,97,151,42.5,Muscle Gain,Vegetarian,Beginner
9059,21,116,174,38.3,Weight Maintenance,Non-Vegetarian,Intermediate
9060,58,68,168,24.1,Muscle Gain,Non-Vegetarian,Advanced
9061,23,50,183,14.9,Muscle Gain,Vegetarian,Beginner
9062,30,112,180,34.6,Weight Maintenance,Non-Vegetarian,Beginner
9063,57,63,169,22.1,Weight Maintenance,Vegetarian,Beginner
9064,59,89,193,23.9,Muscle Gain,Vegetarian,Advanced
9065,64,130,166,47.2,Fat Loss,Non-Vegetarian,Beginner
9066,41,77,192,20.9,Weight Maintenance,Non-Vegetarian,Beginner
9067,28,77,199,19.4,Muscle Gain,Vegetarian,Intermediate
9068,47,81,197,20.9,Muscle Gain,Vegetarian,Beginner
9069,26,89,193,23.9,Weight Maintenance,Non-Vegetarian,Intermediate
9070,30,50,192,13.6,Muscle Gain,Non-Vegetarian,Intermediate
9071,39,57,200,14.2,Weight Maintenance,Non-Vegetarian,Advanced
9072,48,122,163,45.9,Fat Loss,Vegetarian,Beginner
9073,65,97,184,28.7,Weight Maintenance,Vegetarian,Advanced
9074,21,77,185,22.5,Fat Loss,Vegetarian,Advanced
9075,23,95,158,38.1,Muscle Gain,Non-Vegetarian,Beginner
9076,36,112,166,40.6,Muscle Gain,Vegetarian,Intermediate
9077,37,121,177,38.6,Weight Maintenance,Vegetarian,Advanced
9078,41,51,194,13.6,Muscle Gain,Non-Vegetarian,Advanced
9079,34,129,164,48.0,Fat Loss,Vegetarian,Beginner
9080,35,81,164,30.1,Fat Loss,Vegetarian,Intermediate
9081,41,55,154,23.2,Fat Loss,Vegetarian,Advanced
9082,53,127,188,35.9,Muscle Gain,Vegetarian,Intermediate
9083,61,63,169,22.1,Muscle Gain,Vegetarian,Beginner
9084,42,69,155,28.7,Weight Maintenance,Vegetarian,Intermediate
9085,48,93,158,37.3,Fat Loss,Vegetarian,Advanced
9086,45,70,196,18.2,Weight Maintenance,Vegetarian,Beginner
9087,19,121,187,34.6,Muscle Gain,Vegetarian,Beginner
9088,54,90,179,28.1,Muscle Gain,Non-Vegetarian,Intermediate
9089,39,104,180,32.1,Muscle Gain,Vegetarian,Intermediate
9090,43,52,179,16.2,Muscle Gain,Vegetarian,Beginner
9091,60,62,157,25.2,Fat Loss,Non-Vegetarian,Intermediate
9092,30,55,193,14.8,Fat Loss,Non-Vegetarian,Intermediate
9093,42,54,197,13.9,Weight Maintenance,Vegetarian,Beginner
9094,27,108,158,43.3,Fat Loss,Non-Vegetarian,Beginner
9095,54,74,195,19.5,Weight Maintenance,Vegetarian,Intermediate
9096,57,68,199,17.2,Muscle Gain,Non-Vegetarian,Intermediate
9097,24,66,169,23.1,Weight Maintenance,Non-Vegetarian,Advanced
9098,52,117,198,29.8,Weight Maintenance,Vegetarian,Beginner
9099,41,103,177,32.9,Fat Loss,Non-Vegetarian,Advanced
9100,51,122,161,47.1,Weight Maintenance,Vegetarian,Beginner
9101,34,109,197,28.1,Fat Loss,Vegetarian,Beginner
9102,64,79,196,20.6,Muscle Gain,Vegetarian,Beginner
9103,56,60,164,22.3,Muscle Gain,Non-Vegetarian,Beginner
9104,40,115,178,36.3,Weight Maintenance,Non-Vegetarian,Advanced
9105,48,91,192,24.7,Weight Maintenance,Vegetarian,Advanced
9106,51,65,163,24.5,Weight Maintenance,Vegetarian,Advanced
9107,43,54,196,14.1,Muscle Gain,Vegetarian,Beginner
9108,22,90,177,28.7,Fat Loss,Vegetarian,Advanced
9109,30,96,150,42.7,Weight Maintenance,Vegetarian,Beginner
9110,50,102,167,36.6,Muscle Gain,Vegetarian,Advanced
9111,63,106,168,37.6,Weight Maintenance,Vegetarian,Intermediate
9112,62,57,181,17.4,Muscle Gain,Vegetarian,Intermediate
9113,45,69,190,19.1,Fat Loss,Non-Vegetarian,Beginner
9114,22,120,187,34.3,Muscle Gain,Vegetarian,Advanced
9115,60,113,162,43.1,Muscle Gain,Vegetarian,Beginner
9116,27,66,163,24.8,Fat Loss,Vegetarian,Beginner
9117,42,127,168,45.0,Muscle Gain,Non-Vegetarian,Advanced
9118,54,83,169,29.1,Muscle Gain,Vegetarian,Beginner
9119,24,118,188,33.4,Fat Loss,Vegetarian,Advanced
9120,46,119,181,36.3,Weight Maintenance,Non-Vegetarian,Intermediate
9121,59,62,196,16.1,Muscle Gain,Non-Vegetarian,Advanced
9122,34,93,169,32.6,Weight Maintenance,Vegetarian,Beginner
9123,36,58,192,15.7,Fat Loss,Vegetarian,Advanced
9124,40,63,168,22.3,Weight Maintenance,Vegetarian,Beginner
9125,22,77,158,30.8,Fat Loss,Vegetarian,Beginner
9126,33,122,187,34.9,Weight Maintenance,Vegetarian,Advanced
9127,24,93,193,25.0,Fat Loss,Vegetarian,Beginner
9128,35,103,186,29.8,Weight Maintenance,Non-Vegetarian,Beginner
9129,56,127,158,50.9,Muscle Gain,Vegetarian,Intermediate
9130,19,68,197,17.5,Fat Loss,Vegetarian,Advanced
9131,42,94,167,33.7,Muscle Gain,Non-Vegetarian,Beginner
9132,43,73,157,29.6,Weight Maintenance,Vegetarian,Advanced
9133,25,126,189,35.3,Weight Maintenance,Vegetarian,Intermediate
9134,56,63,169,22.1,Fat Loss,Vegetarian,Intermediate
9135,50,119,171,40.7,Muscle Gain,Vegetarian,Beginner
9136,52,72,171,24.6,Fat Loss,Vegetarian,Advanced
9137,56,85,188,24.0,Muscle Gain,Vegetarian,Beginner
9138,31,69,195,18.1,Fat Loss,Vegetarian,Beginner
9139,30,82,160,32.0,Fat Loss,Vegetarian,Intermediate
9140,63,83,185,24.3,Weight Maintenance,Non-Vegetarian,Beginner
9141,19,63,187,18.0,Fat Loss,Non-Vegetarian,Intermediate
9142,32,50,157,20.3,Muscle Gain,Non-Vegetarian,Advanced
9143,38,121,178,38.2,Weight Maintenance,Vegetarian,Advanced
9144,40,94,170,32.5,Weight Maintenance,Vegetarian,Beginner
9145,33,112,200,28.0,Muscle Gain,Vegetarian,Beginner
9146,46,128,165,47.0,Fat Loss,Vegetarian,Advanced
9147,48,116,168,41.1,Weight Maintenance,Non-Vegetarian,Beginner
9148,41,127,162,48.4,Weight Maintenance,Vegetarian,Beginner
9149,27,121,194,32.2,Weight Maintenance,Non-Vegetarian,Advanced
9150,45,96,153,41.0,Weight Maintenance,Non-Vegetarian,Intermediate
9151,55,55,176,17.8,Fat Loss,Non-Vegetarian,Advanced
9152,27,77,191,21.1,Weight Maintenance,Non-Vegetarian,Intermediate
9153,34,94,161,36.3,Weight Maintenance,Vegetarian,Intermediate
9154,44,50,177,16.0,Fat Loss,Non-Vegetarian,Beginner
9155,45,114,184,33.7,Fat Loss,Vegetarian,Advanced
9156,56,91,175,29.7,Weight Maintenance,Non-Vegetarian,Advanced
9157,60,126,168,44.6,Weight Maintenance,Vegetarian,Beginner
9158,63,94,200,23.5,Muscle Gain,Vegetarian,Beginner
9159,62,57,171,19.5,Muscle Gain,Vegetarian,Intermediate
9160,38,56,189,15.7,Weight Maintenance,Vegetarian,Advanced
9161,42,50,172,16.9,Muscle Gain,Vegetarian,Advanced
9162,20,76,151,33.3,Weight Maintenance,Vegetarian,Advanced
9163,48,115,183,34.3,Weight Maintenance,Vegetarian,Advanced
9164,50,75,174,24.8,Fat Loss,Non-Vegetarian,Beginner
9165,38,103,192,27.9,Weight Maintenance,Vegetarian,Intermediate
9166,58,87,196,22.6,Fat Loss,Non-Vegetarian,Advanced
9167,60,118,183,35.2,Weight Maintenance,Vegetarian,Beginner
9168,34,107,162,40.8,Weight Maintenance,Vegetarian,Advanced
9169,27,105,171,35.9,Weight Maintenance,Non-Vegetarian,Advanced
9170,33,76,156,31.2,Muscle Gain,Vegetarian,Advanced
9171,64,81,191,22.2,Fat Loss,Non-Vegetarian,Advanced
9172,55,100,159,39.6,Fat Loss,Vegetarian,Beginner
9173,55,108,191,29.6,Fat Loss,Vegetarian,Intermediate
9174,47,108,199,27.3,Weight Maintenance,Vegetarian,Advanced
9175,38,102,152,44.1,Fat Loss,Non-Vegetarian,Beginner
9176,56,56,158,22.4,Weight Maintenance,Vegetarian,Beginner
9177,25,111,189,31.1,Weight Maintenance,Vegetarian,Intermediate
9178,51,81,175,26.4,Muscle Gain,Vegetarian,Beginner
9179,58,104,150,46.2,Muscle Gain,Vegetarian,Advanced
9180,53,80,169,28.0,Muscle Gain,Vegetarian,Beginner
9181,36,122,199,30.8,Weight Maintenance,Non-Vegetarian,Beginner
9182,34,82,187,23.4,Muscle Gain,Non-Vegetarian,Beginner
9183,51,119,175,38.9,Fat Loss,Non-Vegetarian,Beginner
9184,42,109,196,28.4,Weight Maintenance,Vegetarian,Intermediate
9185,62,121,161,46.7,Muscle Gain,Vegetarian,Beginner
9186,31,62,162,23.6,Weight Maintenance,Vegetarian,Beginner
9187,46,114,170,39.4,Muscle Gain,Vegetarian,Beginner
9188,43,96,164,35.7,Fat Loss,Non-Vegetarian,Beginner
9189,33,124,187,35.5,Fat Loss,Non-Vegetarian,Intermediate
9190,29,99,160,38.7,Weight Maintenance,Vegetarian,Advanced
9191,40,105,193,28.2,Weight Maintenance,Non-Vegetarian,Beginner
9192,65,61,170,21.1,Weight Maintenance,Non-Vegetarian,Advanced
9193,39,85,190,23.5,Muscle Gain,Vegetarian,Intermediate
9194,32,75,152,32.5,Muscle Gain,Vegetarian,Beginner
9195,49,67,198,17.1,Weight Maintenance,Vegetarian,Intermediate
9196,52,65,166,23.6,Muscle Gain,Vegetarian,Advanced
9197,39,81,183,24.2,Weight Maintenance,Non-Vegetarian,Beginner
9198,30,83,197,21.4,Weight Maintenance,Vegetarian,Beginner
9199,45,77,161,29.7,Muscle Gain,Non-Vegetarian,Advanced
9200,35,63,200,15.8,Muscle Gain,Vegetarian,Advanced
9201,60,115,167,41.2,Fat Loss,Vegetarian,Advanced
9202,23,90,156,37.0,Fat Loss,Non-Vegetarian,Advanced
9203,35,119,191,32.6,Fat Loss,Non-Vegetarian,Beginner
9204,65,96,155,40.0,Fat Loss,Vegetarian,Advanced
9205,37,103,170,35.6,Fat Loss,Vegetarian,Beginner
9206,60,76,174,25.1,Fat Loss,Vegetarian,Intermediate
9207,40,91,186,26.3,Muscle Gain,Vegetarian,Advanced
9208,57,72,191,19.7,Muscle Gain,Non-Vegetarian,Advanced
9209,36,71,182,21.4,Weight Maintenance,Vegetarian,Beginner
9210,60,77,187,22.0,Weight Maintenance,Non-Vegetarian,Intermediate
